pathway,fgsea.FDR,fgsea.ES,fgsea.NES,fgsea.size,fgsea.FC,gage.FDR,gage.geomean,gage.statmean,gage.size,gage.FC,group
KEGG_TIGHT_JUNCTION,0.2128290693362996,0.5166111959618812,1.7461151439728861,108,up,0.9153420785606028,0.0019930250641054833,2.9120116212090816,108,up,Media
KEGG_GAP_JUNCTION,0.8786028072431158,-0.3199357635626257,-1.0263065924290666,77,down,0.9249788928758543,0.8135388973584932,-0.8936506087941276,77,up,Media
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,0.8802562125615324,0.34602277630936,1.0298732969749798,52,up,0.9153420785606028,0.5141114468864754,-0.03549217539846061,52,up,Media
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.8991348964538016,-0.32094166068449853,-0.9896274660515241,63,down,0.9153420785606028,0.5530817350148993,-0.13372711689070463,63,up,Media
KEGG_RENIN_ANGIOTENSIN_SYSTEM,0.8989477782445212,-0.4426427123923061,-0.9898181147821864,13,down,0.9153420785606028,0.6405784610948646,-0.3649179859606143,13,up,Media
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.9812944659313375,0.26580757974401226,0.8699962888135665,92,up,0.9153420785606028,0.45757866224734656,0.10668558204101924,92,up,Media
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.8991348964538016,-0.3256480426217778,-0.9913986289821858,58,down,0.9153420785606028,0.4358693463441879,0.16185482138216248,58,up,Media
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.8863426155710286,0.32624917260939945,1.0031078973164191,59,up,0.9153420785606028,0.19421883016680322,0.865841277325198,59,up,Media
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,0.2870717679419855,0.5962503325782759,1.6841193572103654,42,up,0.9153420785606028,0.018428381612752745,2.121988202122754,42,up,Media
KEGG_JAK_STAT_SIGNALING_PATHWAY,0.8991348964538016,0.2891582565170313,0.9912122531191497,127,up,0.9153420785606028,0.3926424998710678,0.2727430033953343,127,up,Media
KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.7756689850288812,-0.3803372360215446,-1.2158096364256492,76,down,0.9153420785606028,0.6172742232234667,-0.29902552842257,76,up,Media
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.7756689850288812,-0.356498386247001,-1.2018108108922847,112,down,0.944648434400664,0.8837137552006891,-1.1970452112361476,112,up,Media
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.818137698367824,-0.33935657083194404,-1.1169117589405795,102,down,0.924179710161032,0.8025095862872293,-0.8524410165047103,102,up,Media
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.6983453837597331,-0.425328117144494,-1.340819251103711,73,down,0.957793439041385,0.06252019614208228,-1.5430540470758545,73,down,Media
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,0.7774678117177589,-0.37385095061677526,-1.1685756936471334,69,down,0.9249788928758543,0.808981905495949,-0.8771113043688588,69,up,Media
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,0.7118055555555556,-0.40603684731946826,-1.3171278458431745,90,down,0.9455997492398971,0.8974166614239862,-1.2716908724813492,90,up,Media
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,0.9244039875670218,-0.2877625555949747,-0.947603457434662,101,down,0.9153420785606028,0.6143646607820905,-0.29110896007956794,101,up,Media
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,0.8816118010381759,-0.35269838638129103,-1.0168774689544737,43,down,0.9153420785606028,0.6361237825079645,-0.349453966647643,43,up,Media
KEGG_CIRCADIAN_RHYTHM_MAMMAL,0.7756689850288812,0.6276285715428941,1.3644372298941418,13,up,0.9153420785606028,0.07271076161509901,1.5052927257482087,13,up,Media
KEGG_LONG_TERM_POTENTIATION,0.9957648245562707,0.2621231303187268,0.8070962668823746,61,up,0.9153420785606028,0.370420882451989,0.3315146002311787,61,up,Media
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,0.9892885561312549,0.2511331882763692,0.8538379813005658,118,up,0.9153420785606028,0.3082935782303705,0.501488840179537,118,up,Media
KEGG_LONG_TERM_DEPRESSION,0.8951505604314473,0.32770234779652235,0.9966481319879813,56,up,0.9153420785606028,0.2921056333515631,0.54886821609592,56,up,Media
KEGG_OLFACTORY_TRANSDUCTION,0.6712508185985592,0.4515513783073897,1.4050855601206191,70,up,0.9153420785606028,0.04687901124340343,1.6886157568333104,70,up,Media
KEGG_TASTE_TRANSDUCTION,0.8365670146289919,-0.40957255265410364,-1.1332160451435431,34,down,0.924179710161032,0.7979739422786838,-0.8410734487781544,34,up,Media
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,0.8401749004764081,0.2993547760835642,1.060317978280681,184,up,0.9153420785606028,0.23644860632555637,0.7185333421750766,184,up,Media
KEGG_INSULIN_SIGNALING_PATHWAY,0.7756689850288812,0.3368344638749927,1.1487485211672357,122,up,0.9153420785606028,0.21604416906637983,0.7869405933855067,122,up,Media
KEGG_GNRH_SIGNALING_PATHWAY,0.8951390994100227,-0.3104608337566797,-1.0085791898989376,87,down,0.916773444517598,0.6943792782754303,-0.5092447061356344,87,up,Media
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,0.7118055555555556,-0.40917813245623136,-1.3179962980586926,80,down,0.957793439041385,0.05731079319657622,-1.5869819321326166,80,down,Media
KEGG_MELANOGENESIS,0.7877213902349579,-0.35281353451061054,-1.1512414861177853,88,down,0.916773444517598,0.7543243959042438,-0.689716613645207,88,up,Media
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,0.9395076041737708,0.2926093214027655,0.8996765226403395,59,up,0.9153420785606028,0.33631377758848197,0.4236221024753358,59,up,Media
KEGG_TYPE_II_DIABETES_MELLITUS,0.7756689850288812,0.47450069027357245,1.321529797380066,39,up,0.9153420785606028,0.09074168856731588,1.3487156759274224,39,up,Media
KEGG_TYPE_I_DIABETES_MELLITUS,0.7510336525880567,0.48538728796438946,1.3518500129991602,39,up,0.9153420785606028,0.10221768747267201,1.283363626221133,39,up,Media
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,0.7860972179028848,0.6206633207462596,1.278976263221864,9,up,NA,NA,NA,NA,NA,Media
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,0.917158308751229,-0.33962971621948684,-0.9417898136915727,35,down,0.9153420785606028,0.637356657440812,-0.352857699378271,35,up,Media
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,0.926470129881695,0.3331661370972284,0.9278995514171998,39,up,0.9153420785606028,0.46484052261298914,0.08853962383436123,39,up,Media
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,1,0.2749733909733696,0.6486708742384346,18,up,0.9153420785606028,0.5048698415079769,-0.012298604294583366,18,up,Media
KEGG_ALZHEIMERS_DISEASE,0.989099560313728,0.251548904620063,0.8696587043817822,140,up,0.9153420785606028,0.4554282952439202,0.11206189729942363,140,up,Media
KEGG_PARKINSONS_DISEASE,0.8991348964538016,-0.299271648785138,-0.9924426307215292,105,down,0.930267769421903,0.8346898358447887,-0.9759219245477809,105,up,Media
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.844603672189879,0.3783588855836526,1.1087684402038716,47,up,0.9153420785606028,0.16210941250028627,0.9911397453649677,47,up,Media
KEGG_HUNTINGTONS_DISEASE,1,-0.16975185439214377,-0.596348790119915,154,down,0.9153420785606028,0.6144043692162626,-0.29114191735578315,154,up,Media
KEGG_PRION_DISEASES,0.7442946058091285,0.525506997560909,1.4057633151206448,33,up,0.9153420785606028,0.19295422765959622,0.8753663416117734,33,up,Media
KEGG_VIBRIO_CHOLERAE_INFECTION,1,-0.22227386508640587,-0.6497801813375698,48,down,0.9153420785606028,0.5787776244083818,-0.19939614019623128,48,up,Media
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,0.8786028072431158,0.33246302890703006,1.0259543627663354,64,up,0.9153420785606028,0.21400087586833613,0.795292867933451,64,up,Media
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,1,0.24573819201207564,0.7313946344788665,52,up,0.9153420785606028,0.4849422787067071,0.03784587244351164,52,up,Media
KEGG_LEISHMANIA_INFECTION,0.9353396197276502,0.3018807840496381,0.9352249849270186,67,up,0.9153420785606028,0.4287474680538554,0.17995676044742026,67,up,Media
KEGG_PATHWAYS_IN_CANCER,0.8926780059965813,-0.26861352569278546,-1.0081328737798765,291,down,0.9153420785606028,0.565957519605707,-0.16616690483050192,291,up,Media
KEGG_COLORECTAL_CANCER,0.8774031233085421,-0.3438306355405457,-1.047804713561306,61,down,0.9165099749920219,0.6742044096533418,-0.45272490457147574,61,up,Media
KEGG_RENAL_CELL_CARCINOMA,0.8365670146289919,-0.3560565416050228,-1.1020266152508122,64,down,0.9242532644985696,0.807684517943768,-0.8724344937330655,64,up,Media
KEGG_PANCREATIC_CANCER,0.8816118010381759,-0.32949442543438345,-1.02506700549914,68,down,0.916773444517598,0.7449028139404638,-0.6603799999804455,68,up,Media
KEGG_ENDOMETRIAL_CANCER,0.8991348964538016,-0.33203255170043544,-0.981791708194319,51,down,0.9153420785606028,0.6278276531977451,-0.3270340667276891,51,up,Media
KEGG_GLIOMA,0.7118055555555556,-0.44532662135689943,-1.361174634009779,62,down,0.957793439041385,0.04104524196431224,-1.7534605486800514,62,down,Media
KEGG_PROSTATE_CANCER,0.9976907605591836,0.25936945635441705,0.8295272184889884,82,up,0.9153420785606028,0.5350304142990462,-0.08805857247349114,82,up,Media
KEGG_THYROID_CANCER,0.9054909495398927,-0.3579936074130498,-0.958261360128715,28,down,0.9153420785606028,0.5305943159262637,-0.07712227644534952,28,up,Media
KEGG_BASAL_CELL_CARCINOMA,0.8689731931419911,-0.3639690417565199,-1.0611062254548929,47,down,0.916773444517598,0.7029323607642419,-0.5349337965960529,47,up,Media
KEGG_MELANOMA,0.8401749004764081,-0.36321669453822425,-1.1006873530872092,59,down,0.924179710161032,0.7990419892629246,-0.8415338472773637,59,up,Media
KEGG_BLADDER_CANCER,0.8816118010381759,-0.36178585903013116,-1.0274943692276337,40,down,0.9153420785606028,0.5648701208241609,-0.16392642651704853,40,up,Media
KEGG_CHRONIC_MYELOID_LEUKEMIA,0.8991348964538016,-0.31765988715085347,-0.994861092961832,72,down,0.9374685782691552,0.8495294250961631,-1.0385610340581957,72,up,Media
KEGG_ACUTE_MYELOID_LEUKEMIA,0.8991348964538016,-0.32554508950694583,-0.9861058547987457,57,down,0.916773444517598,0.716733961403837,-0.574929565040031,57,up,Media
KEGG_SMALL_CELL_LUNG_CANCER,0.9567490942809432,0.28228654996043545,0.8949264538607602,79,up,0.9153420785606028,0.44195850373242096,0.14624507726669397,79,up,Media
KEGG_NON_SMALL_CELL_LUNG_CANCER,0.7659168890583302,-0.43260264000598214,-1.2923705312781424,53,down,0.9517181466326341,0.9122174749473623,-1.3641317207080776,53,up,Media
KEGG_ASTHMA,0.7877213902349579,-0.4681077962260294,-1.1988194129786258,23,down,0.916773444517598,0.7409274838105271,-0.6520855773093388,23,up,Media
KEGG_AUTOIMMUNE_THYROID_DISEASE,0.8894483017349653,-0.3672837418500951,-1.019913615726316,36,down,0.9153420785606028,0.5544001789321578,-0.13731607651439692,36,up,Media
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,0.8870455760491848,0.33606762458313477,0.9993532115725453,51,up,0.9153420785606028,0.4014412231911616,0.2504706186552791,51,up,Media
KEGG_ALLOGRAFT_REJECTION,0.8786028072431158,-0.37859558764021967,-1.0475081685875924,34,down,0.9153420785606028,0.5833888258899149,-0.2114540899602554,34,up,Media
KEGG_GRAFT_VERSUS_HOST_DISEASE,0.7774678117177589,0.46298645711479597,1.2449655098369807,34,up,0.9153420785606028,0.14962934143444306,1.0479038535053633,34,up,Media
KEGG_PRIMARY_IMMUNODEFICIENCY,0.8578563714902808,0.3982857056406533,1.0709858981053364,34,up,0.9153420785606028,0.3463220767275884,0.39715158031222886,34,up,Media
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,0.9364796453284606,0.2966721258419378,0.9175373983237649,66,up,0.9153420785606028,0.5101053358147027,-0.025384891649208284,66,up,Media
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,0.7756689850288812,0.4033834650569792,1.242047156897947,61,up,0.9153420785606028,0.23606217791152334,0.7216454519919344,61,up,Media
KEGG_DILATED_CARDIOMYOPATHY,0.9364796453284606,-0.29335270743510566,-0.9247753478728046,73,down,0.9153420785606028,0.6119855102982944,-0.28505842966860967,73,up,Media
KEGG_VIRAL_MYOCARDITIS,0.7756689850288812,0.3897567444202896,1.2010783446838522,60,up,0.9153420785606028,0.16879383146500207,0.9628624310763032,60,up,Media
PID_FANCONI_PATHWAY,1,-0.20167127029895646,-0.5814457304625611,43,down,0.9153420785606028,0.5935944253766103,-0.23779273727994296,43,up,Media
PID_SMAD2_3NUCLEAR_PATHWAY,0.9364796453284606,0.2918021613894744,0.9184356829073125,74,up,0.9153420785606028,0.2825236531298714,0.5766809269336348,74,up,Media
PID_FCER1_PATHWAY,0.7325996936865392,-0.4428056310860201,-1.341298761449945,57,down,0.9455997492398971,0.892461281722142,-1.2467857372528024,57,up,Media
PID_ENDOTHELIN_PATHWAY,0.6865090213231274,0.47235154979532223,1.455603336334426,60,up,0.9153420785606028,0.0636364623821572,1.536954556637723,60,up,Media
PID_BCR_5PATHWAY,0.844603672189879,-0.3524432376519882,-1.0867629570453539,63,down,0.916773444517598,0.75605235296511,-0.6958247266903662,63,up,Media
PID_PRL_SIGNALING_EVENTS_PATHWAY,0.7973130841121495,0.46862139460694446,1.1797281903053742,23,up,0.9153420785606028,0.30488520173215794,0.5142376382167214,23,up,Media
PID_RHOA_PATHWAY,0.9895089395655815,0.27603308411410044,0.7796602111345656,42,up,0.9153420785606028,0.39011368049167383,0.28004888747274415,42,up,Media
PID_ERBB4_PATHWAY,0.9065383306370024,-0.34567734352807916,-0.9564291102764426,34,down,0.9153420785606028,0.6273773660431206,-0.3264415706385458,34,up,Media
PID_AURORA_B_PATHWAY,0.2870717679419855,-0.6485761174294741,-1.801037012063591,36,down,0.957793439041385,0.006799191593692531,-2.53195200327623,36,down,Media
PID_LYSOPHOSPHOLIPID_PATHWAY,0.6983453837597331,0.4550416301184018,1.399619962855962,63,up,0.9153420785606028,0.08347907780010376,1.3906931968785166,63,up,Media
PID_INSULIN_PATHWAY,0.8552222193007827,0.38971841160421333,1.1007663811370183,42,up,0.9153420785606028,0.31359552416528097,0.487521468282354,42,up,Media
PID_NOTCH_PATHWAY,0.9533893906363543,-0.2960314767691861,-0.8842887104000193,52,down,0.9153420785606028,0.5932923655976265,-0.23663422636206843,52,up,Media
PID_INTEGRIN1_PATHWAY,0.8498633216564166,0.3536514031244777,1.0789538208117813,58,up,0.9153420785606028,0.48587374244904424,0.03551354099322931,58,up,Media
PID_P73PATHWAY,0.8991348964538016,-0.3143336908321202,-0.9909165346691795,73,down,0.916773444517598,0.7346571064788125,-0.6285024772137194,73,up,Media
PID_P38_MKK3_6PATHWAY,0.9283270891024598,-0.350238328563764,-0.9250518962959776,26,down,0.9153420785606028,0.6443338152711343,-0.3725395742423579,26,up,Media
PID_GMCSF_PATHWAY,1,-0.25638887351656614,-0.7109637875906943,35,down,0.9153420785606028,0.5866792699268741,-0.21995174937376977,35,up,Media
PID_WNT_NONCANONICAL_PATHWAY,0.9299719509766528,0.3456769341976099,0.9194432396898576,32,up,0.9153420785606028,0.3842304114116407,0.2957427902347948,32,up,Media
PID_NFKAPPAB_ATYPICAL_PATHWAY,1,0.22414901230583306,0.5120601771511137,16,up,0.9153420785606028,0.42589302947408486,0.18911253324354313,16,up,Media
PID_IL4_2PATHWAY,0.7160957809295834,0.4580166707395486,1.3929758586757666,56,up,0.9153420785606028,0.07204562565071063,1.471543226459607,56,up,Media
PID_HDAC_CLASSII_PATHWAY,0.7756689850288812,-0.45230356664760835,-1.2526846250141916,32,down,0.9301274189753611,0.8334942353979832,-0.9758628956622543,32,up,Media
PID_BETA_CATENIN_DEG_PATHWAY,1,-0.24215040634870733,-0.5704997383196557,16,down,0.9153420785606028,0.5542742559400405,-0.13796555097389218,16,up,Media
PID_HDAC_CLASSIII_PATHWAY,0.9352754015699487,-0.35529269662008334,-0.909901064309591,23,down,0.916773444517598,0.7110625127867138,-0.5607695661891279,23,up,Media
PID_GLYPICAN_1PATHWAY,0.7756689850288812,0.49231456225765724,1.2521603955045821,25,up,0.9153420785606028,0.16757918640472547,0.9735844223993452,25,up,Media
PID_TCR_PATHWAY,1,-0.26068409472529613,-0.7968007305485063,62,down,0.9161877805382052,0.6533005350917591,-0.39530676643276147,62,up,Media
PID_IL27_PATHWAY,0.7756689850288812,0.5192587388316564,1.3206906267468317,25,up,0.9153420785606028,0.11957632916306565,1.193639373055375,25,up,Media
PID_NFKAPPAB_CANONICAL_PATHWAY,0.8989477782445212,0.39775469499385296,0.9953591946879811,22,up,0.9153420785606028,0.21113596229678683,0.8116828136032929,22,up,Media
PID_E2F_PATHWAY,0.5293032786885246,-0.4627649186151726,-1.4519427079228069,71,down,0.957793439041385,0.033809726765286055,-1.8418800316356099,71,down,Media
PID_ER_NONGENOMIC_PATHWAY,0.9512153590736877,-0.3139880165782928,-0.8917455201373125,40,down,0.9153420785606028,0.6401012428948102,-0.3601138085962202,40,up,Media
PID_DNA_PK_PATHWAY,0.9892885561312549,0.3347899645430726,0.7526888132306122,15,up,0.9153420785606028,0.38582147446636467,0.2955191443588841,15,up,Media
PID_HIF2PATHWAY,0.7442946058091285,0.5224673862085177,1.3896764831096244,32,up,0.9153420785606028,0.09001227219481965,1.3565662453479839,32,up,Media
PID_CD40_PATHWAY,0.8648541722128553,0.4108798123904771,1.0877344040417183,29,up,0.9153420785606028,0.19686426287295866,0.8602304147383287,29,up,Media
PID_ATR_PATHWAY,0.7482547993019197,-0.4838741529240384,-1.3546779118351837,38,down,0.944648434400664,0.8778561553712565,-1.177473462985129,38,up,Media
PID_INTEGRIN_CS_PATHWAY,0.926470129881695,0.35977024816027126,0.9262811392245208,26,up,0.9153420785606028,0.4043000433755238,0.24377197632949815,26,up,Media
PID_MET_PATHWAY,0.8816118010381759,-0.3177885347360755,-1.0236553243749218,79,down,0.916773444517598,0.6867858706808962,-0.4877496562163089,79,up,Media
PID_PTP1B_PATHWAY,0.8816118010381759,-0.3537720199678187,-1.0313780836083448,47,down,0.9153420785606028,0.6336138271621514,-0.34264924895867976,47,up,Media
PID_INTEGRIN3_PATHWAY,0.7756689850288812,0.4560858980614636,1.2580558112012161,37,up,0.9153420785606028,0.13398685394045776,1.1164965631919597,37,up,Media
PID_IL12_2PATHWAY,0.9511993031506936,0.28946305541686135,0.8920122933711455,60,up,0.9153420785606028,0.4965071303979321,0.008774289880733213,60,up,Media
PID_S1P_S1P3_PATHWAY,0.8991348964538016,0.3742967131657251,0.9908868723956077,29,up,0.9153420785606028,0.31263833162145427,0.4912117366089487,29,up,Media
PID_LPA4_PATHWAY,0.9146844441778151,0.4198137953805423,0.9438429489787341,15,up,0.9153420785606028,0.35830990797324597,0.3673856250516979,15,up,Media
PID_AR_PATHWAY,0.7809330628803246,0.3826441017634926,1.1765035824322225,59,up,0.9153420785606028,0.22452703552171738,0.7595980330260037,59,up,Media
PID_NFAT_TFPATHWAY,0.6983453837597331,0.4928268426206952,1.4024322112286993,43,up,0.9153420785606028,0.13903755288251907,1.0920983694560347,43,up,Media
PID_EPHB_FWD_PATHWAY,0.7215563165905632,-0.5024155786742861,-1.401458328699879,37,down,0.9500417840364582,0.9086800007996824,-1.345661070857244,37,up,Media
PID_AVB3_OPN_PATHWAY,0.9062982446800787,-0.34499416531721855,-0.9474975374334071,31,down,0.9153420785606028,0.49366341345727993,0.015954025840482375,31,up,Media
PID_S1P_S1P4_PATHWAY,0.9181319322825453,0.4273971840843862,0.9413504777863783,14,up,0.9153420785606028,0.32303409295017593,0.46467032663579033,14,up,Media
PID_FRA_PATHWAY,0.9395076041737708,0.32904599608609536,0.8848010778327611,34,up,0.9153420785606028,0.541025357915734,-0.10348421979404007,34,up,Media
PID_MYC_ACTIV_PATHWAY,0.8870383779869658,-0.32109065316565605,-1.0157894999762076,74,down,0.9153420785606028,0.6280847493953545,-0.32745267775406733,74,up,Media
PID_ARF6_TRAFFICKING_PATHWAY,0.8542128903079171,-0.3757784541425602,-1.0985249749473938,48,down,0.9165099749920219,0.6711951212240344,-0.44483473634166415,48,up,Media
PID_RHOA_REG_PATHWAY,0.8256985084213532,0.41034505559500334,1.167714649276488,43,up,0.9153420785606028,0.33026227334241026,0.4409661588113423,43,up,Media
PID_REELIN_PATHWAY,0.5591371187701463,0.6345133411853966,1.6336474278566235,26,up,0.9153420785606028,0.06984869683483273,1.5038393279811189,26,up,Media
PID_PS1_PATHWAY,0.7786450490926209,-0.4216658569458609,-1.210917400734789,42,down,0.9255587738799835,0.8167400261545306,-0.9080401033295427,42,up,Media
PID_ILK_PATHWAY,0.9820682393972295,0.29183572609686237,0.8321579076709738,44,up,0.9153420785606028,0.39512275700421995,0.2668213142161765,44,up,Media
PID_NECTIN_PATHWAY,0.8542128903079171,0.4322046214090822,1.1127740304933769,26,up,0.9153420785606028,0.13131825769388913,1.1343617528501253,26,up,Media
PID_P38_ALPHA_BETA_PATHWAY,0.9062982446800787,0.3597848815091769,0.9524692668514152,29,up,0.9153420785606028,0.37383462997042083,0.32333158057991446,29,up,Media
PID_WNT_SIGNALING_PATHWAY,0.7877213902349579,-0.48172151855737855,-1.2102703894663818,21,down,0.924179710161032,0.7999895774123237,-0.8543937291537879,21,up,Media
PID_TRAIL_PATHWAY,0.7877213902349579,-0.44666315444900995,-1.1956080584641415,28,down,0.9194680032031376,0.7803922774044583,-0.7802684323860966,28,up,Media
PID_CDC42_PATHWAY,0.9364796453284606,0.2974755861869357,0.9215777065230081,67,up,0.9153420785606028,0.3144268738041086,0.48448976816208367,67,up,Media
PID_RET_PATHWAY,0.9567490942809432,-0.3096681543528785,-0.8587067016413128,35,down,0.9153420785606028,0.5828713274087255,-0.21004952603306118,35,up,Media
PID_CDC42_REG_PATHWAY,0.9553592346739556,-0.31950253475045154,-0.863280400548967,29,down,0.916773444517598,0.6943758114616898,-0.5115100376420885,29,up,Media
PID_ATM_PATHWAY,1,-0.2471353818692864,-0.6725317877380385,30,down,0.9161877805382052,0.6523798320130874,-0.39481084422639323,30,up,Media
PID_ARF6_PATHWAY,0.7946670979250591,-0.42809926654729236,-1.1868290253984046,33,down,0.916773444517598,0.6983527059112217,-0.522627342429508,33,up,Media
PID_LKB1_PATHWAY,1,-0.2594771467549342,-0.754704983908027,46,down,0.9153420785606028,0.5242954888748894,-0.06114783515486838,46,up,Media
